source,outcode,sold_date,address,postcode,price,bedrooms,tenure,sale_class,lat,lng,ingest_ts
propertydata/sold-prices,SP7,2025-06-13,"2, Wildflower Lane, SP7 8UA",SP7 8UA,510000,,freehold,new_build,51.0136073,-2.1824837,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-12,"4, Pheasant Way, SP8 4GG",SP8 4GG,237000,3,freehold,old_stock,51.0302617,-2.2624874,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-12,"11, Yalbury Wood Way, SP8 4GR",SP8 4GR,448000,5,freehold,old_stock,51.0455297,-2.2831672,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-12,"1, Queens Farm Court, SP8 4DH",SP8 4DH,581324,,freehold,new_build,51.0325764,-2.2910828,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-12,"2, Temperance Row, Tisbury, SP3 6HW",SP3 6HW,275000,,freehold,old_stock,51.0665135,-2.0811129,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-12,"3, Alexandra Cottages, Tisbury, SP3 6QB",SP3 6QB,302500,,freehold,old_stock,51.0694009,-2.0852902,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-11,"1, Church View, Bourton, SP8 5BT",SP8 5BT,145000,,leasehold,old_stock,51.0716901,-2.3333299,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-11,"33, Thomas Hardy Drive, SP7 8SP",SP7 8SP,221500,2,freehold,old_stock,51.0086334,-2.1825838,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-11,"Pot House, The Avenue, Tisbury, SP3 6JG",SP3 6JG,450000,,freehold,old_stock,51.063254,-2.0798991,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-11,"Cross Cottage, West Street, Barford St Martin, SP3 4AH",SP3 4AH,1000000,,freehold,old_stock,51.0819478,-1.9211559,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-10,"51, Church Street, Tisbury, SP3 6NH",SP3 6NH,200000,,freehold,old_stock,51.0618393,-2.0817876,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-09,"23, Springfield Park, Tisbury, SP3 6QN",SP3 6QN,350000,,freehold,old_stock,51.0609631,-2.0867907,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-06,"29, The Meadows, SP8 4SP",SP8 4SP,130000,1,freehold,old_stock,51.0318082,-2.2680798,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-06,"28, King Edmund Court, SP8 4DL",SP8 4DL,155500,,leasehold,old_stock,51.0397284,-2.2808584,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-06,"6, Prospect Close, SP8 4NZ",SP8 4NZ,282500,3,freehold,old_stock,51.0339809,-2.2689942,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-06,"23, Bryony Gardens, SP8 4TR",SP8 4TR,375000,4,freehold,old_stock,51.0410427,-2.2897141,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-06,"51, Cherryfields, SP8 4TJ",SP8 4TJ,425000,,freehold,old_stock,51.0478179,-2.2734546,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-06,"3, Higher Barn Close, Cann Common, SP7 0DJ",SP7 0DJ,380000,,freehold,old_stock,50.9876434,-2.1666673,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-05,"2, Queens Farm Court, SP8 4DH",SP8 4DH,291400,,freehold,new_build,51.0325764,-2.2910828,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-04,"Flat 32, Barnaby Mill, Barnaby Mead, SP8 4AD",SP8 4AD,55000,1,leasehold,old_stock,51.0380269,-2.2750279,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-03,"Dean Lodge, Swallowcliffe, SP3 5PG",SP3 5PG,940000,,freehold,old_stock,51.040462,-2.0508464,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-02,"2, Coles Crescent, SP7 8FX",SP7 8FX,98000,,leasehold,old_stock,51.0033144,-2.1802473,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-02,"9, Tyndales Meadow, Dinton, SP3 5HU",SP3 5HU,335000,,freehold,old_stock,51.0818546,-1.9836008,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-30,"15, Thurstin Way, SP8 4FN",SP8 4FN,352000,3,freehold,old_stock,51.0462396,-2.2752641,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-30,"Springfield House, Bugley, SP8 5RD",SP8 5RD,2000000,,freehold,old_stock,51.0207875,-2.3086451,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-30,"39, Great Ground, SP7 8FE",SP7 8FE,257500,,freehold,old_stock,51.011395,-2.1821018,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-05-30,"3, Highfield Rise, Shrewton, SP3 4DZ",SP3 4DZ,350000,,freehold,old_stock,51.1947452,-1.9026192,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-29,"Motcombe Grange, 25, The Street, Motcombe, SP7 9HJ",SP7 9HJ,265000,,leasehold,old_stock,51.0343437,-2.2205531,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-28,"14, Broad Robin, SP8 4PJ",SP8 4PJ,330000,2,freehold,old_stock,51.0364246,-2.2844384,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-27,"1, Maycroft, Bourton, SP8 5FR",SP8 5FR,249950,,freehold,old_stock,51.07776,-2.3154244,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-23,"15, Deweys Way, SP8 4BW",SP8 4BW,210000,2,freehold,old_stock,51.0416301,-2.2785237,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-23,"67, Foxglove Crescent, SP7 8UF",SP7 8UF,287500,,freehold,new_build,51.0141273,-2.1834978,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-23,"Stacks End, 85, Corner Lane, Motcombe, SP7 9HS",SP7 9HS,295000,,freehold,old_stock,51.0389622,-2.2161286,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-23,"61, Foxglove Crescent, SP7 8UF",SP7 8UF,367650,,freehold,new_build,51.0140728,-2.1838112,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-23,"41, Melbury Beacon View, SP7 8DG",SP7 8DG,410000,,freehold,new_build,50.9999885,-2.1794918,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-21,"15, Rookery Close, SP8 4LH",SP8 4LH,468000,3,freehold,old_stock,51.0332858,-2.2610536,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-21,"13, Hawthorn Avenue, SP8 4ST",SP8 4ST,520000,4,freehold,old_stock,51.0388281,-2.2828925,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-21,"5, Bramble Patch, SP7 8GH",SP7 8GH,250000,3,freehold,old_stock,51.0041607,-2.1798326,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-19,"52, Cherryfields, SP8 4TJ",SP8 4TJ,387500,,freehold,old_stock,51.0476785,-2.2734086,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-16,"21, Wiltshire Close, SP8 4LZ",SP8 4LZ,210000,2,freehold,old_stock,51.0442617,-2.2820423,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-16,"49, Addison Close, SP8 4JS",SP8 4JS,255000,,freehold,old_stock,51.0331689,-2.2679873,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-16,"Mill Corner, Mill Lane, Donhead St Andrew, SP7 9EF",SP7 9EF,625000,,freehold,old_stock,51.0247315,-2.1192916,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-05-16,"Greengates, Maddington Street, Shrewton, SP3 4JL",SP3 4JL,305000,,freehold,old_stock,51.1948854,-1.9071169,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-05-16,"16, Highfield Rise, Shrewton, SP3 4DZ",SP3 4DZ,340000,,freehold,old_stock,51.1937908,-1.9010782,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-15,"30, Cherryfields, SP8 4TJ",SP8 4TJ,244000,3,freehold,old_stock,51.0476818,-2.2747367,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-14,"Poppy Cottage, Pound Lane, SP8 4NP",SP8 4NP,425000,3,freehold,old_stock,51.0397354,-2.2922717,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-14,"54, Maple Road, SP7 8FR",SP7 8FR,108000,3,leasehold,old_stock,51.006874,-2.1806166,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-05-13,"9, The Butts, Shrewton, SP3 4LD",SP3 4LD,255000,,freehold,old_stock,51.1974282,-1.9040909,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-12,"5, St James Street, SP7 8HE",SP7 8HE,356000,,freehold,old_stock,51.0034374,-2.1988191,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-09,"Acacia, 15, Common Mead Avenue, SP8 4NB",SP8 4NB,210000,,freehold,old_stock,51.0365924,-2.2803867,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-05-09,"Queenshead Mews, High Street, Hindon, SP3 6DR",SP3 6DR,590000,,freehold,old_stock,51.0944552,-2.1283814,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-07,"51, Cherryfields, SP8 4TJ",SP8 4TJ,297500,,freehold,old_stock,51.0478179,-2.2734546,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-07,"12, Grays Close, Motcombe, SP7 9QB",SP7 9QB,128000,,leasehold,old_stock,51.0295626,-2.2157869,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-07,"45a, Bell Street, SP7 8AE",SP7 8AE,165000,,freehold,old_stock,51.0073298,-2.1950874,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-05-07,"6, Brook Close, Winterbourne Stoke, SP3 4SR",SP3 4SR,432000,,freehold,old_stock,51.1683028,-1.8918399,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-06,"Flat 2, Newbury House, Newbury, SP8 4HG",SP8 4HG,172500,,leasehold,old_stock,51.0351068,-2.270407,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-06,"1, Hawthorn Avenue, SP8 4ST",SP8 4ST,410000,3,freehold,old_stock,51.0388281,-2.2828925,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-05-06,"68, Sweetmans Road, SP7 8EH",SP7 8EH,184000,,freehold,old_stock,51.0136408,-2.1858911,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-02,"10, Ivy Close, SP8 4UD",SP8 4UD,165000,2,freehold,old_stock,51.0400149,-2.2892853,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-05-02,"91, Lakeside Drive, SP8 4YX",SP8 4YX,250000,,freehold,new_build,51.0295902,-2.2687187,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-30,"44, Oake Woods, SP8 4QS",SP8 4QS,285000,4,freehold,old_stock,51.0336225,-2.2759617,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-04-30,"10, Becket Street, Tisbury, SP3 6HB",SP3 6HB,240000,,freehold,old_stock,51.0628548,-2.0816026,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-04-29,"The Works, 2, Old Lower Blandford Road, SP7 8GA",SP7 8GA,210000,,freehold,old_stock,51.0024448,-2.1877199,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-04-29,"42, Jeanneau Close, SP7 8PQ",SP7 8PQ,227500,2,freehold,old_stock,51.0072605,-2.1870767,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-04-28,"3, Hilltop Close, Shrewton, SP3 4EB",SP3 4EB,432500,,freehold,old_stock,51.1915079,-1.9000029,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-25,"Penyvan, Wyke Road, SP8 4NH",SP8 4NH,265000,2,freehold,old_stock,51.0385821,-2.2902814,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-25,"Tredegar, Wyke Road, SP8 4NH",SP8 4NH,270000,,freehold,old_stock,51.0385821,-2.2902814,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-25,"8, Queens Farm Court, SP8 4DH",SP8 4DH,327750,,freehold,new_build,51.0325764,-2.2910828,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-25,"20, Bryony Gardens, SP8 4TR",SP8 4TR,357500,,freehold,old_stock,51.0412756,-2.2898329,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-04-25,"Bishops Barn, Foots Hill, Cann, SP7 0BW",SP7 0BW,810000,,freehold,old_stock,50.9901931,-2.182032,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-04-25,"18, Queens Road, Tisbury, SP3 6JN",SP3 6JN,240000,,freehold,old_stock,51.0651437,-2.0779302,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-04-25,"14, Highfield Rise, Shrewton, SP3 4DZ",SP3 4DZ,375000,,freehold,old_stock,51.1938834,-1.901092,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-23,"9, Regency Court, SP8 4TY",SP8 4TY,145000,2,freehold,old_stock,51.037487,-2.2879412,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-23,"Homestead, Back Street, East Stour, SP8 5JZ",SP8 5JZ,207000,,freehold,old_stock,51.0085512,-2.2843301,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-04-22,"10, Nettlebed Nursery, SP7 8QS",SP7 8QS,185000,,freehold,old_stock,51.0099399,-2.1981627,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-04-22,"1, Burton Close, SP7 8SW",SP7 8SW,235000,3,freehold,old_stock,51.0077661,-2.1839339,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-17,"Flat 20, Newbury Gardens, Newbury, SP8 4HG",SP8 4HG,120000,,leasehold,old_stock,51.034899,-2.2683723,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-04-17,"4, Claybush, Chilmark, SP3 5BJ",SP3 5BJ,290000,,freehold,old_stock,51.0908848,-2.0459697,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-04-17,"Graten Cottage, Homanton, Shrewton, SP3 4ER",SP3 4ER,405500,,freehold,old_stock,51.1875665,-1.9026429,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-16,"42, Foxglove Close, Wyke, SP8 4TW",SP8 4TW,525000,,freehold,old_stock,51.0408104,-2.287159,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-15,"2, Stroud Bungalows, Silton, SP8 5PW",SP8 5PW,120000,,freehold,old_stock,51.0715303,-2.3154055,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-04-14,"Dair House, Calves Lane, SP7 8GU",SP7 8GU,1250000,,freehold,old_stock,51.0115621,-2.2152278,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-04-11,"1, Church Close, Fontmell Magna, SP7 0NX",SP7 0NX,220000,,freehold,old_stock,50.952874,-2.1933498,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-10,"1, Hedgehog Path, SP8 4GD",SP8 4GD,190000,,freehold,old_stock,51.0310902,-2.2624732,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-04,"27, Chaffinch Chase, SP8 4GP",SP8 4GP,257500,,freehold,old_stock,51.0314421,-2.2637671,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-04-04,"Roseville, Wyke Road, SP8 4NH",SP8 4NH,385000,3,freehold,old_stock,51.0385821,-2.2902814,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-04-04,"1, The Bartons, SP7 8LN",SP7 8LN,218000,,freehold,old_stock,51.0072871,-2.2052478,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-04-04,"35, Greenacre Way, SP7 8FT",SP7 8FT,290000,3,freehold,old_stock,51.0026244,-2.1795455,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-31,"8, King Edmund Court, SP8 4DL",SP8 4DL,122000,,leasehold,old_stock,51.0397705,-2.2805849,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-31,"7, Shreen Way, SP8 4EL",SP8 4EL,190000,1,freehold,old_stock,51.0425529,-2.2738501,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-31,"8, Simene Walk, SP8 4FU",SP8 4FU,282500,4,freehold,old_stock,51.031298,-2.2572634,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-31,"6, Bridge Street, Bourton, SP8 5BA",SP8 5BA,340000,,freehold,old_stock,51.0766616,-2.3227636,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-31,"12, Rookery Close, SP8 4LH",SP8 4LH,345000,3,freehold,old_stock,51.0330776,-2.2603478,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-31,"Morley Place, Bay Lane, SP8 4ER",SP8 4ER,435000,3,freehold,old_stock,51.0412694,-2.2706981,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-31,"2, Fifehead Magdalen, SP8 5RT",SP8 5RT,585000,,freehold,old_stock,50.9923775,-2.3148682,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-31,"Landshire, Stroud Common, Silton, SP8 5PN",SP8 5PN,625000,,freehold,old_stock,51.070911,-2.3149874,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-31,"Meadowside, The Common, East Stour, SP8 5NB",SP8 5NB,2400000,,freehold,old_stock,51.0091917,-2.2678554,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-31,"Church Farm, The Cottage, Foyle Hill, SP7 0AG",SP7 0AG,190000,,freehold,old_stock,51.0005954,-2.2070812,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-31,"31, Snowdrop Wynde, SP7 8GX",SP7 8GX,290000,3,freehold,old_stock,51.0068677,-2.1800813,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-28,"Flat 11, Nexus, Addison Close, SP8 4LR",SP8 4LR,107000,,leasehold,old_stock,51.0326065,-2.2708005,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-28,"12, Witchfield, East Stour, SP8 5LA",SP8 5LA,195000,,freehold,old_stock,51.0083034,-2.2860518,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-28,"11, Milestone Way, SP8 4TB",SP8 4TB,222000,2,freehold,old_stock,51.0373858,-2.2890445,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-28,"24, Windsor Lane, Wyke, SP8 4TG",SP8 4TG,252500,,freehold,old_stock,51.0361591,-2.290023,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-28,"69, Lakeside Drive, SP8 4YX",SP8 4YX,299000,,freehold,new_build,51.0299966,-2.2681181,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-28,"87, Lakeside Drive, SP8 4YX",SP8 4YX,315000,,freehold,new_build,51.030545,-2.2683998,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-28,"Kimberley, Wavering Lane East, SP8 4NX",SP8 4NX,415000,4,freehold,old_stock,51.0430838,-2.2819341,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-28,"Birch House, Peacemarsh Farm Close, SP8 4XQ",SP8 4XQ,575000,6,freehold,old_stock,51.0468989,-2.280916,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"41, Maple Close, SP7 8RF",SP7 8RF,173000,3,freehold,old_stock,51.0136566,-2.1874482,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"King Edwards Court, 7, Abbey Walk, SP7 8BB",SP7 8BB,181500,,leasehold,old_stock,51.0053048,-2.1999644,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"10, Snowdrop Wynde, SP7 8GX",SP7 8GX,212500,,freehold,old_stock,51.0069172,-2.179763,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"The Stables, 5, Yeatmans Lane, SP7 8LR",SP7 8LR,252500,,freehold,old_stock,51.0076205,-2.2028921,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"25, Bittles Green, Motcombe, SP7 9NX",SP7 9NX,285000,,freehold,old_stock,51.0246376,-2.2110295,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"24, Bittles Green, Motcombe, SP7 9NX",SP7 9NX,285000,,freehold,old_stock,51.0246552,-2.2111139,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"24, Indus Road, SP7 8FU",SP7 8FU,290000,3,freehold,old_stock,51.0085659,-2.1801397,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"11, Beaufoy Close, SP7 8PT",SP7 8PT,290000,3,freehold,old_stock,51.0074931,-2.1851768,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"5, Downlands, SP7 8FB",SP7 8FB,345000,4,freehold,old_stock,51.0107561,-2.1829001,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"12, St Edwards Close, SP7 8RJ",SP7 8RJ,380000,5,freehold,old_stock,51.0100473,-2.1880519,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"47, The Street, Motcombe, SP7 9PF",SP7 9PF,475000,,freehold,old_stock,51.0304339,-2.2178864,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-28,"15, Border Close, SP7 8TS",SP7 8TS,486000,,freehold,new_build,51.0172091,-2.1897967,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-03-28,"Sunnyside Cottage, High Street, Tilshead, SP3 4SB",SP3 4SB,465000,,freehold,old_stock,51.2306307,-1.9577781,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-27,"81, Lakeside Drive, SP8 4YX",SP8 4YX,315000,,freehold,new_build,51.0299917,-2.268678,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-27,"Malt Cottage, Cross Roads, Bourton, SP8 5DD",SP8 5DD,320000,,freehold,old_stock,51.1644931,-2.5857109,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-27,"15, Briar Close, SP8 4SS",SP8 4SS,450000,,freehold,old_stock,51.0394175,-2.2858578,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-27,"32, Homefield, Littledown, SP7 8DT",SP7 8DT,340000,,freehold,old_stock,51.0151035,-2.1912585,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-27,"The Corner Cottage, New Road, Donhead St Andrew, SP7 9EG",SP7 9EG,525000,,freehold,old_stock,51.0252483,-2.1174605,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-26,"7, Melchester Close, SP8 4FB",SP8 4FB,187000,2,freehold,old_stock,51.048017,-2.2814057,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-26,"44, Twyford, SP7 0JJ",SP7 0JJ,320000,,freehold,old_stock,50.963533,-2.2084829,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-26,"24, Gower Road, SP7 8RU",SP7 8RU,320000,3,freehold,old_stock,51.0067095,-2.1816694,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-26,"The Oak House, Stour Row, SP7 0QF",SP7 0QF,780000,,freehold,old_stock,50.9891908,-2.2566842,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-25,"Portland Cottages, 2, Queen Street, SP8 4EA",SP8 4EA,210000,,freehold,old_stock,51.039813,-2.2769488,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-25,"Lynwood, Church Hill, Buckhorn Weston, SP8 5HS",SP8 5HS,400000,,freehold,old_stock,51.0206271,-2.3484819,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-25,"Flat 13, Homefarris House, Bleke Street, SP7 8AU",SP7 8AU,70000,,leasehold,old_stock,51.0085201,-2.1960471,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-24,"1, Addison Terrace, SP8 4JP",SP8 4JP,217500,3,freehold,old_stock,51.033654,-2.2701359,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-24,"1c, Horsefields, Peacemarsh, SP8 4UQ",SP8 4UQ,260000,,freehold,old_stock,51.0493824,-2.2796127,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-24,"Flat 4, The Old Granary, Barton Hill, SP7 8DQ",SP7 8DQ,130000,1,leasehold,old_stock,51.0079065,-2.1935956,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-24,"10, Grosvenor Road, SP7 8DR",SP7 8DR,245000,2,freehold,old_stock,51.012278,-2.1908597,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-24,"40, Foxglove Crescent, SP7 8UF",SP7 8UF,358625,,freehold,new_build,51.0141273,-2.1834978,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-03-24,"Mallard, Dinton Road, Fovant, SP3 5JW",SP3 5JW,508000,,freehold,old_stock,51.0610525,-1.9992225,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-21,"Wyndgreen Apartments, 5, Wyke Road, SP8 4NG",SP8 4NG,187000,,leasehold,old_stock,51.0388703,-2.2858333,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-21,"19, Shreen Way, SP8 4EL",SP8 4EL,190000,2,freehold,old_stock,51.042865,-2.273849,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-21,"17, Palace Road, SP8 4PQ",SP8 4PQ,215000,,freehold,old_stock,51.0355214,-2.2663704,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-21,"83, Lakeside Drive, SP8 4YX",SP8 4YX,215000,,freehold,new_build,51.030545,-2.2683998,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-21,"71, Lakeside Drive, SP8 4YX",SP8 4YX,300000,,freehold,new_build,51.030545,-2.2683998,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-03-21,"6, Hine Close, SP8 4GN",SP8 4GN,399950,4,freehold,old_stock,51.0316519,-2.261194,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-03-21,"Cann Court, 2, Butts Knapp, SP7 8NW",SP7 8NW,127000,,leasehold,old_stock,51.0025735,-2.1875123,2026-02-16T14:24:08.993Z
